GESIS-CODE,Geschlecht,Geburtsjahr,Geburtsland,Nationalitaet,Familienstand,Hoechster Bildungsabschluss,Berufliche Ausbildung,Erwerbstaetigkeit,Berufsgruppe,Personen im Haushalt,Nettoeinkommen Selbst,Nettoeinkommen Haushalt,Schlechter Schlaf,Leben genießen,Zu Nichts aufraffen,Alles anstrengend,Wahlteilnahme,Wahlabsicht,Desinteresse Politiker,Zufriedenheit Leben,Aktiv,Verärgert,Wach,Nervös,Ängstlich,Zurueckhaltend,leicht Vertrauen,Faulheit,Entspannt,wenig kuenstlerisches Interesse,Gesellig,Andere kritisieren,Gruendlich,Nervoes,Phantasievoll,Druck,Optimismus Zukunft,Zufriedenheit Wahlergebnis,Resilienz
219776501,0,1947,1.0,1.0,2.0,3.0,4.0,2.0,0.7929969104016478,2.0,1700.0,3200.0,2.0,4.0,4.0,2.0,0.8647191574724172,0.8884039900249376,3,9,3.2606182457903996,2.007832238504295,4.0,1.9449936628643854,1.0,4.0,4.0,2.0,5.0,1.0,4.0,2.0,3.0,2.0,5.0,,3.666883327916802,3.0319488817891376,2.577608142493639
761754201,0,1994,1.0,1.0,2.0,3.0,2.924228028503563,1.7244633168200048,0.7929969104016478,4.0,1557.2363041700735,3070.027063599459,4.0,4.0,1.0,4.0,0.8647191574724172,0.8884039900249376,,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0319488817891376,2.577608142493639
382377801,0,1979,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2000.0,3070.027063599459,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,3,8,4.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,5.0,3.0,5.0,,3.666883327916802,3.0319488817891376,2.577608142493639
985939501,0,1986,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,900.0,3200.0,2.0,3.0,2.0,2.0,1.0,1.0,3,7,3.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,,3.666883327916802,3.0319488817891376,2.577608142493639
165879601,0,1962,1.0,1.0,2.0,2.0,6.0,1.0,0.0,2.0,3200.0,4000.0,4.0,4.0,2.0,4.0,1.0,1.0,2,7,4.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,,4.0,4.0,4.0
871956901,1,1970,1.0,1.0,1.0,3.0,6.0,3.0,3.0,4.0,900.0,3070.027063599459,3.0,4.0,2.0,2.0,1.0,1.0,4,9,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,7,4.0,3.0319488817891376,2.577608142493639
898262301,0,1962,1.0,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2300.0,3600.0,3.0,3.0,2.0,2.0,0.0,0.0,2,5,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,2,4.0,3.0319488817891376,3.0
366780801,1,1995,1.0,1.0,2.0,1.0,3.0,2.0,0.7929969104016478,4.0,0.0,3070.027063599459,3.0,4.0,4.0,2.0,0.0,1.0,,9,4.0,1.0,3.2277904328018225,1.9449936628643854,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0319488817891376,2.577608142493639
608025801,1,1948,1.0,1.0,1.0,1.0,3.0,2.0,0.7929969104016478,2.0,0.0,900.0,3.0,4.0,1.0,2.0,1.0,1.0,4,10,4.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,,3.666883327916802,4.0,2.577608142493639
676576301,0,1965,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1300.0,3070.027063599459,3.0,3.0,4.0,4.0,1.0,0.0,2,2,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,7,3.0,3.0319488817891376,2.577608142493639
862208301,1,1962,1.0,1.0,1.0,3.0,4.0,3.0,0.0,2.0,1300.0,4000.0,2.0,4.0,2.0,3.0,1.0,1.0,2,9,4.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,3,4.0,3.0319488817891376,2.0
393305101,1,1968,1.0,1.0,1.0,2.0,6.0,1.0,0.0,4.0,1700.0,5000.0,2.0,4.0,2.0,3.0,1.0,1.0,2,8,3.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,5.0,8,5.0,3.0,3.0
300946501,1,1962,1.0,1.0,2.0,1.0,3.0,2.0,0.7929969104016478,1.0,0.0,3070.027063599459,4.0,4.0,4.0,4.0,0.0,1.0,2,2,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,1.0,4.0,5.0,5.0,1.0,2,3.0,3.0,2.577608142493639
361699701,0,1972,1.0,1.0,1.0,3.0,1.0,1.0,0.0,5.0,2000.0,3200.0,1.0,4.0,2.0,3.0,1.0,1.0,2,7,3.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,5.0,1.0,4.0,,3.0,2.0,2.577608142493639
353547501,1,1969,1.0,1.0,1.0,2.0,1.0,2.0,0.7929969104016478,5.0,0.0,2000.0,2.0,4.0,1.0,3.0,0.0,0.0,1,5,4.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,5,4.0,3.0,2.577608142493639
934516701,1,1948,0.0,0.0,0.0,1.0,3.0,2.0,0.7929969104016478,1.0,1700.0,3070.027063599459,4.0,4.0,3.0,2.0,0.5,0.5,2,6,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,3.0,4.0,2,4.0,3.0,3.0
628757301,0,1951,1.0,1.0,1.0,3.0,4.0,1.0,0.0,4.0,1557.2363041700735,3070.027063599459,2.0,3.452,2.0,3.0,1.0,1.0,3,7,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4,3.666883327916802,3.0319488817891376,2.577608142493639
103593801,0,1989,1.0,1.0,2.0,3.0,7.0,2.0,0.7929969104016478,3.0,0.0,3070.027063599459,4.0,3.0,3.0,2.0,1.0,1.0,3,6,2.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2,4.0,3.0,3.0
817741501,1,1972,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,700.0,3200.0,4.0,3.0,2.0,3.0,1.0,1.0,3,8,4.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,7,4.0,3.0319488817891376,2.0
135145801,1,1943,1.0,1.0,1.0,2.0,1.0,2.0,0.7929969104016478,2.0,0.0,3070.027063599459,3.0,3.0,2.0,3.0,1.0,1.0,3,8,4.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,,4.0,2.0,2.577608142493639
104824001,0,1956,1.0,1.0,1.0,2.0,4.0,2.0,0.7929969104016478,2.0,2000.0,2000.0,2.0,4.0,1.0,2.0,1.0,1.0,2,9,4.0,2.0,4.0,1.0,1.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,5.0,1,5.0,3.0319488817891376,2.0
326023801,0,1980,1.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,2000.0,3200.0,3.0,3.0,2.0,2.0,1.0,1.0,4,8,4.0,2.0,4.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,5.0,2.0,5.0,2.0,4.0,8,4.0,3.0,2.0
227134601,0,1954,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1700.0,2000.0,4.0,3.0,3.0,3.0,0.0,0.0,2,5,3.0,4.0,4.0,4.0,2.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,4.0,2.9433578867157735,4.0,2.7377257695242943,3.667342799188641,,4.0,3.0319488817891376,2.0
526474001,1,1976,0.0,1.0,1.0,1.0,3.0,2.0,0.7929969104016478,3.0,0.0,2300.0,4.0,3.0,3.0,3.0,1.0,1.0,2,3,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,9,4.0,3.0,4.0
963080001,1,1969,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,2000.0,3.0,3.0,3.0,3.0,0.0,0.0,1,7,4.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,,4.0,3.0319488817891376,2.577608142493639
328035301,1,1977,1.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,1557.2363041700735,3070.027063599459,3.0,4.0,3.0,3.0,1.0,1.0,5,9,3.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,8,5.0,3.0319488817891376,2.577608142493639
915248101,0,1966,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,4000.0,6000.0,4.0,3.0,2.0,2.0,1.0,1.0,4,7,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,,2.0,3.0319488817891376,2.577608142493639
205008201,0,1946,1.0,1.0,2.0,2.0,4.0,2.0,0.7929969104016478,1.0,1300.0,3070.027063599459,3.0,4.0,2.0,2.0,1.0,1.0,5,5,4.0,3.0,4.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,4.0,2.0,3.0,5.0,8,2.0,3.0,2.0
344992001,0,1995,1.0,1.0,2.0,2.208994708994709,2.924228028503563,2.0,0.7929969104016478,4.0,1557.2363041700735,3070.027063599459,1.0,4.0,2.0,3.0,0.5,1.0,4,8,4.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,4.0,3.0,4.0,1.0,4.0,1,5.0,4.0,2.0
290837301,0,1957,1.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,700.0,3070.027063599459,3.0,2.0,4.0,4.0,0.8647191574724172,0.8884039900249376,3,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,8,3.666883327916802,3.0319488817891376,2.577608142493639
728722101,1,1964,1.0,1.0,2.0,1.0,3.0,2.0,0.7929969104016478,2.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,3,10,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2,4.0,3.0,3.0
226354801,0,1953,1.0,1.0,1.0,2.0,6.0,3.0,0.7929969104016478,2.0,1100.0,2000.0,4.0,3.0,3.0,4.0,1.0,1.0,1,7,3.2606182457903996,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,2.0,9,1.0,3.0319488817891376,2.577608142493639
637869301,1,1948,1.0,1.0,0.0,2.0,6.0,2.0,0.7929969104016478,1.0,700.0,3070.027063599459,2.0,4.0,3.0,3.0,1.0,1.0,2,4,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,0,3.0,3.0,2.577608142493639
414325501,1,1980,0.0,1.0,1.0,3.0,1.0,2.0,0.7929969104016478,4.0,0.0,3600.0,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,2,8,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,9,4.0,4.0,3.0
895795601,1,1980,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3600.0,3070.027063599459,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,3,6,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,5,3.666883327916802,4.0,2.577608142493639
384607001,0,1967,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3600.0,3200.0,4.0,3.0,3.0,2.0,0.0,0.0,4,4,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,3.666883327916802,3.0319488817891376,2.577608142493639
521847201,0,1948,1.0,1.0,0.0,1.0,1.0,2.0,0.7929969104016478,2.0,2000.0,4000.0,4.0,3.0,4.0,3.0,1.0,1.0,3,6,4.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,5.0,3.0,4.0,2.0,4.0,1,3.666883327916802,3.0319488817891376,2.577608142493639
102032901,0,1993,1.0,1.0,2.0,3.0,7.0,3.0,0.0,4.0,0.0,3070.027063599459,3.0,4.0,2.0,1.0,1.0,1.0,1,9,4.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0,4.1497965412004065,1.0,4.0,,4.0,3.0,2.0
464550701,0,1991,1.0,1.0,2.0,1.0,3.0,2.0,0.7929969104016478,4.0,1557.2363041700735,2000.0,1.0,4.0,1.0,1.0,0.0,1.0,2,5,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,,5.0,3.0319488817891376,5.0
209816201,1,1967,1.0,1.0,2.0,3.0,2.0,2.0,0.7929969104016478,1.0,1100.0,3070.027063599459,4.0,2.0,3.0,4.0,1.0,1.0,4,4,2.0,1.0,3.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,4.0,3.0,5.0,4.0,5.0,5,3.0,4.0,2.577608142493639
506786001,1,1975,1.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,0.0,3600.0,2.0,4.0,1.0,2.0,1.0,1.0,3,10,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,,4.0,3.0,2.0
563532401,1,1959,1.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,2000.0,3200.0,3.0,3.0,4.0,4.0,1.0,1.0,5,6,3.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,5,4.0,2.0,2.577608142493639
579687501,1,1961,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1100.0,3600.0,2.0,4.0,2.0,3.0,0.8647191574724172,1.0,3,9,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,,4.0,4.0,2.577608142493639
902603301,0,1976,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1300.0,2000.0,3.0,4.0,2.0,3.0,1.0,1.0,5,6,3.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,,2.0,3.0,3.0
432040601,1,1989,1.0,1.0,2.0,2.0,6.0,1.0,0.0,2.0,1700.0,3200.0,2.0,4.0,3.0,3.0,1.0,1.0,,8,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3,5.0,3.0,2.577608142493639
298867501,0,1965,0.8963486454652533,1.0,2.0,3.0,6.0,1.0,0.0,3.0,1500.0,1700.0,3.0,4.0,2.0,2.0,1.0,1.0,,8,3.0,2.0,4.0,2.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0319488817891376,2.577608142493639
505971601,0,1972,1.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,2300.0,3070.027063599459,2.0,4.0,1.0,1.0,1.0,1.0,2,9,4.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,5.0,1,3.666883327916802,3.0319488817891376,2.577608142493639
660085401,1,1962,1.0,1.0,2.0,3.0,6.0,1.0,0.0,4.0,2000.0,6000.0,3.0,4.0,1.0,1.0,1.0,1.0,1,8,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,5.0,,2.0,3.0319488817891376,2.0
189159001,1,1953,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1500.0,2300.0,3.0,4.0,2.0,3.0,1.0,1.0,3,7,3.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6,3.666883327916802,3.0319488817891376,2.577608142493639
157010801,0,1978,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2300.0,3200.0,4.0,4.0,2.0,3.0,1.0,1.0,2,8,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,8,4.0,3.0319488817891376,2.0
982917801,0,1963,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1700.0,2000.0,2.0,4.0,3.0,3.0,1.0,1.0,2,6,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2,3.0,2.0,2.0
428722801,1,1981,1.0,1.0,2.0,3.0,1.0,2.0,0.7929969104016478,3.0,900.0,3600.0,4.0,1.0,1.0,4.0,1.0,1.0,2,6,4.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0,5.0,5.0,10,4.0,3.0319488817891376,2.577608142493639
866586901,1,1977,0.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,5.0,1557.2363041700735,3070.027063599459,2.0,4.0,1.0,2.0,1.0,0.0,,8,3.0,2.0,3.0,1.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,4,3.666883327916802,3.0319488817891376,2.577608142493639
928742201,1,1950,1.0,1.0,0.0,2.0,1.0,2.0,0.7929969104016478,3.0,2000.0,3070.027063599459,2.0,4.0,1.0,1.0,1.0,1.0,3,10,4.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3,4.0,3.0,2.0
150937601,1,1958,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,2300.0,4.0,3.0,2.0,3.0,0.8647191574724172,0.5,5,8,3.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5,3.666883327916802,3.0,2.577608142493639
617620001,0,1953,1.0,1.0,1.0,3.0,5.0,1.0,2.0,4.0,5000.0,6000.0,3.0,3.0,1.0,3.0,1.0,1.0,4,8,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,5.0,3,4.0,3.0319488817891376,2.577608142493639
789766001,1,1973,1.0,1.0,0.0,3.0,1.0,3.0,0.0,3.0,1100.0,2000.0,1.0,4.0,1.0,3.0,1.0,1.0,2,7,4.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,5.0,2.0,5.0,5,4.0,3.0319488817891376,2.577608142493639
845635001,0,1959,1.0,1.0,0.0,2.0,1.0,2.0,0.7929969104016478,2.0,700.0,700.0,2.0,4.0,3.0,3.0,1.0,0.0,2,6,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,,4.0,2.0,3.0
471358901,1,1981,0.0,0.0,1.0,3.0,5.0,1.0,0.0,3.0,2000.0,3200.0,1.0,4.0,1.0,3.0,0.5,0.5,6,8,4.0,1.0,3.0,1.0,1.0,2.9654471544715446,3.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,,4.0,4.0,2.0
711146001,0,1948,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,2.0,1500.0,1300.0,2.0,4.0,1.0,1.0,1.0,1.0,5,10,4.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,8,4.0,2.0,2.577608142493639
184586801,1,1975,1.0,1.0,1.0,2.0,1.0,2.0,0.7929969104016478,4.0,1557.2363041700735,3070.027063599459,3.0,4.0,2.0,2.0,1.0,1.0,2,8,4.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,8,3.666883327916802,3.0,2.577608142493639
132623101,0,1995,1.0,1.0,2.0,2.0,10.0,2.0,0.7929969104016478,4.0,1557.2363041700735,3070.027063599459,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,0.8647191574724172,0.0,,8,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,,4.0,3.0319488817891376,3.0
785198401,1,1960,1.0,1.0,1.0,2.0,5.0,1.0,0.0,2.0,1500.0,2300.0,3.0,4.0,2.0,3.0,1.0,1.0,3,7,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,,4.0,3.0,2.577608142493639
209976601,0,1984,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1700.0,3600.0,4.0,3.0,3.0,3.0,1.0,1.0,6,5,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2,3.0,1.0,2.577608142493639
553738501,1,1953,1.0,1.0,1.0,2.208994708994709,2.924228028503563,2.0,0.7929969104016478,2.0,1557.2363041700735,3070.027063599459,3.0,4.0,3.0,3.0,1.0,1.0,2,6,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,2,3.0,3.0319488817891376,3.0
432259301,0,1988,1.0,1.0,1.0,1.0,4.0,1.0,0.7929969104016478,2.0,2000.0,3200.0,2.0,4.0,3.0,2.7265683579105224,0.0,0.0,1,8,4.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,,5.0,3.0,2.577608142493639
108090801,0,1982,1.0,1.0,2.0,3.0,4.0,1.0,6.0,3.0,1700.0,3600.0,4.0,3.0,4.0,4.0,1.0,1.0,4,7,4.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,3.0,,4.0,3.0,2.0
112623201,1,,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1700.0,3200.0,2.0,4.0,1.0,3.0,1.0,1.0,3,8,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,,4.0,3.0319488817891376,2.577608142493639
423515301,1,1970,1.0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,3600.0,6000.0,1.0,4.0,1.0,2.0,1.0,0.8884039900249376,2,9,4.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,1.0,4.0,,3.666883327916802,2.0,2.577608142493639
138060401,0,1987,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,900.0,2300.0,4.0,2.0,1.0,4.0,1.0,1.0,1,7,3.0,2.0,2.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5,2.0,2.0,2.577608142493639
828271401,1,1987,1.0,1.0,2.0,2.0,1.0,2.0,0.7929969104016478,2.0,700.0,2000.0,4.0,2.0,4.0,3.0,1.0,1.0,3,7,1.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,5.0,,2.0,2.0,4.0
830969801,1,1949,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,2.0,700.0,1700.0,3.0,4.0,3.0,3.0,1.0,1.0,2,7,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,0,3.0,3.0319488817891376,3.0
942737201,1,1952,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2000.0,3.0,4.0,3.0,2.7265683579105224,0.0,0.0,3,6,3.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,7,4.0,3.0319488817891376,2.577608142493639
490395601,1,1951,1.0,1.0,0.0,1.0,1.0,2.0,0.7929969104016478,1.0,1700.0,3070.027063599459,3.0,2.0,3.0,3.0,1.0,1.0,1,8,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,1.0,5.0,1.0,4.0,5,4.0,3.0319488817891376,2.0
720844001,0,1973,1.0,1.0,1.0,3.0,5.0,1.0,0.0,3.0,2300.0,3200.0,2.0,3.0,2.0,3.0,1.0,1.0,3,7,3.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,7,4.0,3.0,2.577608142493639
438307101,1,1974,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,900.0,3070.027063599459,2.0,2.0,4.0,3.0,0.0,0.0,,4,1.0,2.0,2.0,2.0,3.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,2.0,3.0319488817891376,4.0
311930601,1,1956,1.0,1.0,1.0,3.0,4.0,3.0,0.0,4.0,700.0,3200.0,3.0,4.0,2.0,3.0,1.0,1.0,2,7,4.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,,4.0,3.0,2.0
402085301,1,1992,1.0,1.0,2.0,3.0,8.0,1.0,0.0,5.0,700.0,3070.027063599459,2.0,4.0,1.0,2.0,0.0,1.0,3,9,3.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,9,4.0,4.0,2.577608142493639
709577501,1,1992,0.0,0.0,2.0,2.0,8.0,1.0,0.7929969104016478,4.0,0.0,3070.027063599459,3.0,4.0,3.0,3.0,0.0,1.0,1,9,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,7,4.0,4.0,1.0
901332401,0,1963,0.0,1.0,1.0,3.0,5.0,1.0,4.0,3.0,4000.0,6000.0,1.0,3.0,1.0,1.0,1.0,0.0,2,9,4.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,5.0,,5.0,3.0319488817891376,2.577608142493639
